Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,TotalPorchSF,FinishedToUnfinishedRatio,LivingArea_to_LotArea,BasementRatio,HouseAge,IsNewHouse,HasSecondFloor,HasGarage,Quality_x_Area,Bath_x_Bed,OverallQual_Squared,GrLivArea_Squared
640,120,RL,53.0,3982,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154,Unf,0,366,1520,GasA,Ex,Y,SBrkr,1567,0,0,1567,1,0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,648,TA,TA,Y,312,0,0,0,0,0,0,10,2006,New,Partial,264561,3087,3.0,0,7.4141689373297,0.3935208437970869,0.49238743116294137,0,1,0,1,12536,3.0,64,2455489
641,120,RL,62.0,12677,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218,Unf,0,300,1518,GasA,Ex,Y,SBrkr,1518,0,0,1518,0,0,1,1,1,1,Ex,6,Typ,1,Gd,Attchd,2003.0,RFn,2,588,TA,TA,Y,185,140,0,0,0,0,0,4,2008,WD,Normal,274000,3036,1.5,140,9.08970099667774,0.11974441902658357,0.5,5,0,0,1,12144,1.5,64,2304324
642,60,FV,69.0,7050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738,Unf,0,319,1057,GasA,Ex,Y,SBrkr,1057,872,0,1929,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2,650,TA,TA,Y,0,235,0,0,0,0,0,5,2007,WD,Normal,226000,2986,3.5,235,8.334375,0.27361702127659576,0.3539852645679839,6,0,1,1,13503,10.5,49,3721041
643,80,RL,75.0,13860,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410,Unf,0,542,1952,GasA,Gd,Y,SBrkr,2000,704,0,2704,1,0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,1972.0,Fin,2,538,TA,TA,Y,269,111,0,0,0,0,0,7,2009,WD,Normal,345000,4656,3.5,111,7.5764272559852675,0.1950937950937951,0.41924398625429554,37,0,1,1,21632,14.0,64,7311616
644,60,RL,80.0,10793,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,263.0,TA,TA,CBlock,TA,TA,No,Rec,493,BLQ,287,0,780,GasA,Ex,Y,SBrkr,780,840,0,1620,0,0,2,1,4,1,TA,7,Min1,0,,Attchd,1969.0,Fin,2,462,TA,TA,Y,208,0,0,0,0,0,0,4,2007,WD,Normal,152000,2400,2.5,0,2400.0,0.15009728527749466,0.325,38,0,1,1,8100,10.0,25,2624400
645,20,FV,85.0,9187,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121,Unf,0,645,1766,GasA,Ex,Y,SBrkr,1766,0,0,1766,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2009.0,Fin,3,478,TA,TA,Y,195,130,0,0,0,0,0,10,2009,New,Partial,370878,3532,3.5,130,4.469040247678018,0.19222814847066508,0.5,0,1,0,1,15894,7.0,81,3118756
646,20,RL,69.0,10530,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282,LwQ,35,664,981,GasA,TA,Y,SBrkr,981,0,0,981,1,0,1,1,3,1,TA,5,Typ,0,,Detchd,1979.0,Unf,2,576,TA,TA,Y,0,312,40,0,0,0,0,3,2007,WD,Normal,143250,1962,2.5,352,1.9518796992481202,0.09316239316239316,0.5,36,0,0,1,5886,7.5,36,962361
647,20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,,,,,0,,0,0,0,GasA,Gd,Y,SBrkr,1048,0,0,1048,0,0,1,0,3,1,TA,7,Min1,0,,Detchd,1950.0,Unf,2,420,TA,TA,Y,0,27,0,0,0,0,0,7,2008,WD,Normal,98300,1048,1.0,27,1048.0,0.14555555555555555,0.0,58,0,0,1,5240,3.0,25,1098304
648,20,RL,85.0,10452,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500,Unf,0,594,1094,GasA,Ex,Y,SBrkr,1094,0,0,1094,0,0,1,0,3,1,TA,5,Typ,2,Gd,Attchd,1953.0,RFn,2,495,TA,TA,Y,0,0,0,0,287,0,0,6,2008,WD,Normal,155000,2188,1.0,287,2.6789915966386553,0.1046689628779181,0.5,55,0,0,1,6564,3.0,36,1196836
649,60,RL,70.0,7700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,351.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,TA,Y,SBrkr,1051,788,0,1839,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2,442,TA,TA,Y,0,124,216,0,0,0,0,6,2010,WD,Normal,155000,2595,1.5,340,2.429326287978864,0.23883116883116884,0.29132947976878615,44,0,1,1,11034,6.0,36,3381921
650,180,RM,21.0,1936,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131,GLQ,499,0,630,GasA,Gd,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,,,0.0,,0,0,,,Y,0,0,0,0,0,0,0,12,2007,WD,Normal,84500,1260,2.0,0,1260.0,0.32541322314049587,0.5,37,0,0,0,2520,2.0,16,396900
651,60,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,SBrkr,822,843,0,1665,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2,562,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,205950,2478,2.5,0,2.0454545454545454,0.20492307692307693,0.3280871670702179,1,1,1,1,11655,7.5,49,2772225
652,70,RL,60.0,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,755,755,GasA,TA,Y,SBrkr,755,755,0,1510,1,0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,296,Fa,Po,P,120,0,0,0,0,0,0,10,2009,WD,Normal,108000,2265,2.0,0,1.9973544973544974,0.16622633201232936,0.3333333333333333,69,0,1,1,6040,8.0,16,2280100
653,60,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,880,880,GasA,Ex,Y,SBrkr,909,807,0,1716,0,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,2,512,TA,TA,Y,0,120,0,0,0,0,0,7,2009,WD,Normal,191000,2596,2.5,120,1.9477866061293985,0.1961142857142857,0.3389830508474576,13,0,1,1,12012,5.0,49,2944656
654,50,RM,60.0,10320,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,Ex,Y,SBrkr,756,713,0,1469,0,0,1,0,3,1,TA,7,Typ,0,,Detchd,1906.0,Unf,1,216,TA,TA,Y,57,0,239,0,0,0,0,6,2008,WD,Normal,135000,2225,1.0,239,1.940554821664465,0.14234496124031007,0.33977528089887643,102,0,1,1,8814,3.0,36,2157961
655,20,RL,91.0,10437,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696,Unf,0,413,2109,GasA,Ex,Y,SBrkr,2113,0,0,2113,1,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3,839,TA,TA,Y,236,46,0,0,0,0,0,8,2008,WD,Normal,350000,4222,3.5,46,9.20048309178744,0.2024528121107598,0.49952629085741357,13,0,0,1,16904,7.0,64,4464769
656,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,381.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,525,525,GasA,TA,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,0,3,2010,WD,Family,88000,1617,1.5,0,2.076045627376426,0.65,0.3246753246753247,39,0,1,1,6552,4.5,36,1192464
657,20,RL,72.0,10007,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806,Unf,0,247,1053,GasA,Ex,Y,SBrkr,1053,0,0,1053,1,0,1,1,3,1,Gd,5,Typ,0,,Attchd,1959.0,RFn,1,312,TA,TA,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,145500,2106,2.5,0,7.495967741935484,0.10522634156090736,0.5,49,0,0,1,5265,7.5,25,1108809
658,70,RL,60.0,7200,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,TA,Y,SBrkr,851,651,0,1502,0,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1,270,TA,TA,P,0,0,112,0,0,0,0,2,2008,WD,Normal,149000,2278,1.5,112,1.933075933075933,0.2086111111111111,0.34064969271290607,77,0,1,1,10514,4.5,49,2256004
659,50,RL,78.0,17503,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,912,912,GasA,TA,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1,330,TA,TA,Y,192,0,0,0,0,0,0,1,2010,WD,Abnorml,97500,2370,1.5,0,1.596933187294633,0.08330000571330629,0.3848101265822785,62,0,1,1,8748,4.5,36,2125764
660,20,RL,75.0,9937,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637,Unf,0,849,1486,GasA,Ex,Y,SBrkr,1486,0,0,1486,1,0,1,0,3,1,TA,7,Typ,0,,Detchd,1968.0,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,0,3,2009,WD,Normal,167000,2972,2.0,0,2.4976470588235293,0.1495421153265573,0.5,45,0,0,1,7430,6.0,25,2208196
661,60,RL,69.0,12384,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,233.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,793,793,GasA,TA,Y,SBrkr,1142,793,0,1935,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,550,TA,TA,Y,0,113,252,0,0,0,0,11,2007,WD,Normal,197900,2728,2.5,365,2.4370277078085643,0.15625,0.2906891495601173,31,0,1,1,13545,7.5,49,3744225
662,60,RL,52.0,46589,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,1361,Rec,180,88,1629,GasA,Ex,Y,SBrkr,1686,762,0,2448,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,711,TA,TA,Y,517,76,0,0,0,0,0,7,2009,WD,Normal,402000,4077,3.5,76,44.82022471910113,0.05254459207108974,0.3995584988962472,15,0,1,1,19584,14.0,64,5992704
663,20,RL,120.0,13560,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0,Unf,0,1392,1392,GasA,Gd,Y,SBrkr,1392,0,0,1392,1,0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2,576,TA,TA,Y,0,0,240,0,0,0,0,7,2009,WD,Normal,110000,2784,2.0,240,0.9992821249102656,0.10265486725663717,0.5,41,0,0,1,8352,4.0,36,1937664
664,85,RL,90.0,10012,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,180,38,1138,GasA,TA,Y,SBrkr,1181,0,0,1181,1,0,2,0,3,1,TA,6,Typ,0,,Detchd,1974.0,RFn,2,588,TA,TA,Y,0,0,180,0,0,0,0,4,2008,WD,Normal,137500,2319,3.0,180,58.48717948717949,0.1179584498601678,0.49072876239758517,36,0,0,1,4724,9.0,16,1394761
665,20,RL,49.0,20896,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721,Unf,0,356,2077,GasA,Ex,Y,SBrkr,2097,0,0,2097,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2005.0,Fin,3,1134,TA,TA,Y,192,267,0,0,0,0,0,1,2006,New,Partial,423000,4174,2.5,267,10.694677871148459,0.100354134762634,0.49760421657882126,1,1,0,1,16776,2.5,64,4397409
666,60,RL,106.0,11194,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1406,1406,GasA,Ex,Y,SBrkr,1454,482,0,1936,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2,504,TA,TA,Y,188,124,0,0,0,0,0,11,2006,WD,Normal,230500,3342,2.5,124,1.3759772565742714,0.17294979453278542,0.42070616397366845,6,0,1,1,15488,7.5,64,3748096
667,60,RL,69.0,18450,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187,Rec,723,111,1021,GasA,TA,Y,SBrkr,1465,915,0,2380,0,0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965.0,Unf,2,596,TA,TA,Y,0,265,0,0,0,0,0,8,2007,WD,Abnorml,129000,3401,2.5,265,29.375,0.12899728997289972,0.30020582181711264,42,0,1,1,14280,7.5,36,5664400
668,20,RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,258.0,TA,TA,PConc,Gd,TA,No,GLQ,1138,Unf,0,270,1408,GasA,Ex,Y,SBrkr,1679,0,0,1679,1,0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,1994.0,RFn,2,575,TA,TA,Y,224,42,0,0,0,0,0,10,2008,WD,Normal,193500,3087,3.0,42,10.394833948339484,0.20664615384615384,0.45610625202461935,14,0,0,1,10074,9.0,36,2819041
669,20,RL,69.0,14175,Pave,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,988,Unf,0,200,1188,GasA,Gd,Y,SBrkr,1437,0,0,1437,1,0,1,1,3,1,TA,6,Min2,1,TA,Detchd,1999.0,Unf,2,576,TA,TA,Y,304,0,0,0,0,0,0,11,2006,WD,Normal,168000,2625,2.5,0,12.064676616915422,0.10137566137566137,0.45257142857142857,50,0,0,1,7185,7.5,25,2064969
670,30,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,700,700,GasA,Ex,Y,SBrkr,1180,0,0,1180,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1922.0,Unf,1,252,TA,Fa,Y,0,0,67,0,0,0,0,7,2006,WD,Normal,137500,1880,1.0,67,1.6833095577746078,0.10172413793103448,0.3723404255319149,84,0,0,1,4720,2.0,16,1392400
671,60,RL,64.0,8633,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193,Unf,0,545,738,GasA,Ex,Y,SBrkr,738,738,0,1476,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,Fin,2,540,TA,TA,Y,100,35,0,0,0,0,0,2,2009,WD,Normal,173500,2214,3.5,35,3.0567765567765566,0.17097185219506544,0.3333333333333333,4,0,1,1,8856,10.5,36,2178576
672,70,RH,54.0,6629,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551,Unf,0,121,672,GasA,TA,N,SBrkr,697,672,0,1369,1,0,2,0,3,1,TA,6,Typ,0,,Detchd,1930.0,Unf,1,300,TA,TA,Y,147,0,0,0,0,0,0,7,2009,WD,Normal,103600,2041,3.0,0,15.737704918032787,0.2065168200331875,0.329250367466928,84,0,1,1,8214,9.0,36,1874161
673,20,RL,69.0,11250,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,767,Unf,0,441,1208,GasA,TA,Y,SBrkr,1208,0,0,1208,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,546,TA,TA,Y,198,42,0,0,0,0,0,6,2006,WD,Normal,165000,2416,2.5,42,4.468325791855204,0.10737777777777778,0.5,29,0,0,1,7248,7.5,36,1459264
674,20,RL,110.0,14442,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,106.0,TA,TA,PConc,TA,TA,No,GLQ,1186,Unf,0,291,1477,GasA,Ex,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,Gd,7,Typ,2,TA,Attchd,1957.0,Fin,2,416,TA,TA,Y,0,87,0,0,200,0,0,6,2007,WD,Normal,257500,3316,3.0,287,10.35958904109589,0.1273369339426672,0.445416164053076,50,0,0,1,11034,9.0,36,3381921
675,20,RL,80.0,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,Rec,892,Unf,0,244,1136,GasA,TA,Y,SBrkr,1136,0,0,1136,1,0,1,0,3,1,TA,5,Typ,1,Gd,Attchd,1965.0,RFn,1,384,TA,TA,Y,426,0,0,0,0,0,0,7,2008,WD,Normal,140000,2272,2.0,0,8.277551020408163,0.12347826086956522,0.5,43,0,0,1,6816,6.0,36,1290496
676,160,RL,24.0,2289,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311,Unf,0,544,855,GasA,TA,Y,SBrkr,855,586,0,1441,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,Y,28,0,0,0,0,0,0,4,2009,WD,Normal,148500,2296,2.5,0,3.214678899082569,0.6295325469637396,0.37238675958188155,31,0,1,1,8646,7.5,36,2076481
677,70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,1095,1095,GasW,Fa,N,SBrkr,1095,679,0,1774,1,0,2,0,4,2,TA,8,Min2,0,,2Types,1920.0,Unf,3,779,Fa,Fa,N,0,0,90,0,0,0,0,5,2006,WD,Normal,87000,2869,3.0,90,1.6186131386861313,0.18479166666666666,0.3816660857441617,106,0,1,1,7096,12.0,16,3147076
678,30,RL,52.0,9022,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,768,768,GasA,Ex,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1924.0,Unf,1,240,Fa,Fa,N,316,0,120,0,0,0,0,5,2009,WD,Normal,109500,1560,1.0,120,1.0299089726918076,0.08778541343382842,0.49230769230769234,85,0,0,1,3960,2.0,25,627264
679,20,RL,80.0,11844,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,464.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0,Unf,0,2046,2046,GasA,Ex,Y,SBrkr,2046,0,0,2046,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3,834,TA,TA,Y,322,82,0,0,0,0,0,7,2009,New,Partial,372500,4092,2.5,82,0.9995114802149487,0.17274569402228976,0.5,1,1,0,1,16368,7.5,64,4186116
680,20,RL,69.0,9945,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,57.0,TA,TA,CBlock,TA,TA,No,Rec,827,Unf,0,161,988,GasA,TA,Y,SBrkr,988,0,0,988,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1963.0,Unf,2,572,TA,TA,Y,0,0,0,0,0,0,0,10,2007,WD,Normal,128500,1976,2.0,0,11.203703703703704,0.09934640522875816,0.5,46,0,0,1,4940,6.0,25,976144
681,120,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543,BLQ,119,261,923,GasA,TA,Y,SBrkr,923,0,0,923,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980.0,RFn,1,264,TA,TA,Y,80,0,0,0,0,0,0,5,2010,WD,Normal,143000,1846,2.0,0,6.049618320610687,0.11520219670494258,0.5,30,0,0,1,5538,4.0,36,851929
682,50,RH,55.0,4500,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Rec,182,Unf,0,611,793,GasA,Ex,Y,SBrkr,848,672,0,1520,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1968.0,Unf,1,281,TA,TA,Y,0,0,56,0,0,0,0,7,2009,WD,Abnorml,159434,2313,1.0,56,2.781045751633987,0.3377777777777778,0.34284479031560744,77,0,1,1,7600,3.0,25,2310400
683,120,RL,69.0,2887,Pave,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1003,Unf,0,288,1291,GasA,Ex,Y,SBrkr,1291,0,0,1291,1,0,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,1996.0,Unf,2,431,TA,TA,Y,307,0,0,0,0,0,0,11,2008,WD,Normal,173000,2582,2.0,0,7.937716262975779,0.4471770003463803,0.5,12,0,0,1,7746,4.0,36,1666681
